YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-07-07,20:00,89.8,298.0,0,55,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,5.0,51,0.216,1,0.164,1,0.307,51,0.16,0
2010-07-07,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,3,0.216,1,0.164,1,0.307,51,0.16,0
2010-07-07,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,51,0.216,1,0.164,1,0.307,51,0.16,0
2010-07-07,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,51,0.216,1,0.164,1,0.307,51,0.16,0
2010-07-07,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,3,0.216,1,0.164,1,0.308,51,0.16,0
2010-07-08,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.164,1,0.308,2,0.16,0
2010-07-08,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.164,1,0.308,51,0.16,0
2010-07-08,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.8,3,0.217,1,0.164,1,0.307,51,0.16,0
2010-07-08,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.8,51,0.217,1,0.164,1,0.307,51,0.16,0
2010-07-08,5:00,88.7,63.1,9,363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,3,27,1,24,1,10,3,16,1,10,-9900,99,-9900,99,-9900,99,4.7,51,0.217,1,0.172,1,0.306,51,0.16,0
2010-07-08,6:00,81.7,68.2,190,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,74,24,201,27,45,24,74,10,201,16,45,10,-9900,99,-9900,99,-9900,99,4.6,3,0.217,1,0.172,1,0.306,51,0.16,0
2010-07-08,7:00,70.1,75.9,449,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,250,24,487,27,84,24,250,10,487,16,84,10,-9900,99,-9900,99,-9900,99,4.7,51,0.217,1,0.172,1,0.306,51,0.16,0
2010-07-08,8:00,58.0,83.4,699,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,457,24,639,27,119,24,457,10,639,16,119,10,-9900,99,-9900,99,-9900,99,4.8,51,0.217,1,0.172,1,0.305,51,0.16,0
2010-07-08,9:00,45.7,91.6,921,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,651,24,724,27,146,24,651,10,724,16,146,10,-9900,99,-9900,99,-9900,99,4.9,3,0.217,1,0.172,1,0.305,51,0.16,0
2010-07-08,10:00,33.5,102.0,1100,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,810,24,774,27,165,24,810,10,774,16,165,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.172,1,0.304,51,0.16,0
2010-07-08,11:00,21.9,119.3,1224,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,920,24,802,27,177,24,920,10,802,16,177,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.172,1,0.304,51,0.16,0
2010-07-08,12:00,13.7,157.7,1284,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,973,24,814,27,183,24,973,10,814,16,183,10,-9900,99,-9900,99,-9900,99,4.9,3,0.217,1,0.172,1,0.303,51,0.16,0
2010-07-08,13:00,15.0,214.3,1275,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,966,24,812,27,182,24,966,10,812,16,182,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.172,1,0.303,51,0.16,0
2010-07-08,14:00,24.5,245.9,1200,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,899,24,797,27,175,24,899,10,797,16,175,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.172,1,0.303,51,0.16,0
2010-07-08,15:00,36.3,260.8,1062,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,776,25,764,28,162,25,776,10,764,16,162,10,-9900,99,-9900,99,-9900,99,4.9,3,0.217,1,0.172,1,0.302,51,0.16,0
2010-07-08,16:00,48.6,270.4,872,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,607,24,707,27,141,24,607,10,707,16,141,10,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.172,1,0.302,51,0.16,0
2010-07-08,17:00,60.9,278.4,642,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,407,24,610,27,111,24,407,10,610,16,111,10,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.172,1,0.301,51,0.16,0
2010-07-08,18:00,72.9,285.8,388,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,202,24,433,27,75,24,202,10,433,16,75,10,-9900,99,-9900,99,-9900,99,5.1,3,0.217,1,0.172,1,0.301,51,0.16,0
2010-07-08,19:00,84.4,293.6,129,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,43,24,112,27,32,24,43,10,112,16,32,10,-9900,99,-9900,99,-9900,99,5.1,51,0.217,1,0.172,1,0.301,51,0.16,0
2010-07-08,20:00,89.8,297.9,0,55,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,5.1,51,0.217,1,0.172,1,0.300,51,0.16,0
2010-07-08,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,3,0.217,1,0.172,1,0.300,51,0.16,0
2010-07-08,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.172,1,0.299,51,0.16,0
2010-07-08,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.172,1,0.299,51,0.16,0
2010-07-08,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,3,0.217,1,0.172,1,0.298,51,0.16,0
2010-07-09,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.172,1,0.298,2,0.16,0
2010-07-09,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.172,1,0.298,51,0.16,0
2010-07-09,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.1,3,0.217,1,0.172,1,0.299,51,0.16,0
2010-07-09,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.172,1,0.299,51,0.16,0
2010-07-09,5:00,88.7,63.1,8,363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,10,27,1,24,1,10,10,16,1,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.116,1,0.299,51,0.16,0
2010-07-09,6:00,81.8,68.3,188,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,79,24,290,27,38,24,79,10,290,16,38,10,-9900,99,-9900,99,-9900,99,4.8,3,0.217,1,0.116,1,0.299,51,0.16,0
2010-07-09,7:00,70.2,76.0,448,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,262,24,573,27,68,24,262,10,573,16,68,10,-9900,99,-9900,99,-9900,99,4.8,51,0.217,1,0.116,1,0.300,51,0.16,0
2010-07-09,8:00,58.1,83.5,698,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,469,24,710,27,94,24,469,10,710,16,94,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.116,1,0.300,51,0.16,0
2010-07-09,9:00,45.8,91.7,920,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,661,24,784,27,115,24,661,10,784,16,115,10,-9900,99,-9900,99,-9900,99,5.0,3,0.217,1,0.116,1,0.300,51,0.16,0
2010-07-09,10:00,33.6,102.2,1099,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,817,24,827,27,129,24,817,10,827,16,129,10,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.116,1,0.300,51,0.16,0
2010-07-09,11:00,22.1,119.5,1223,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,926,24,851,27,138,24,926,10,851,16,138,10,-9900,99,-9900,99,-9900,99,5.1,51,0.217,1,0.116,1,0.301,51,0.16,0
2010-07-09,12:00,13.8,157.7,1283,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,978,24,861,27,143,24,978,10,861,16,143,10,-9900,99,-9900,99,-9900,99,5.2,3,0.217,1,0.116,1,0.301,51,0.16,0
2010-07-09,13:00,15.1,214.0,1275,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,889,24,733,27,182,24,971,10,859,16,142,10,-9900,99,-9900,99,-9900,99,5.2,51,0.217,1,0.116,1,0.301,51,0.16,0
2010-07-09,14:00,24.6,245.6,1200,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,904,24,845,27,137,24,904,10,845,16,137,10,-9900,99,-9900,99,-9900,99,5.3,51,0.217,1,0.116,1,0.301,51,0.16,0
2010-07-09,15:00,36.4,260.5,1062,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,783,24,817,27,126,24,783,10,817,16,126,10,-9900,99,-9900,99,-9900,99,5.4,3,0.217,1,0.116,1,0.302,51,0.16,0
2010-07-09,16:00,48.6,270.3,872,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,469,25,439,28,179,25,616,10,767,16,110,10,-9900,99,-9900,99,-9900,99,5.5,51,0.217,1,0.116,1,0.302,51,0.16,0
2010-07-09,17:00,60.9,278.2,641,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,182,24,59,27,154,24,419,10,682,16,88,10,-9900,99,-9900,99,-9900,99,5.6,51,0.217,1,0.116,1,0.302,51,0.16,0
2010-07-09,18:00,72.9,285.7,387,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,119,25,212,28,57,25,214,10,521,16,61,10,-9900,99,-9900,99,-9900,99,5.7,3,0.217,1,0.116,1,0.302,51,0.16,0
2010-07-09,19:00,84.4,293.5,128,1321,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,44,25,165,28,28,25,47,10,188,16,29,10,-9900,99,-9900,99,-9900,99,5.7,51,0.217,1,0.116,1,0.303,51,0.16,0
2010-07-09,20:00,89.8,297.7,0,33,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,1,27,0,24,0,10,1,16,0,10,-9900,99,-9900,99,-9900,99,5.7,51,0.217,1,0.116,1,0.303,51,0.16,0
2010-07-09,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.7,3,0.217,1,0.116,1,0.303,51,0.16,0
2010-07-09,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.6,51,0.217,1,0.116,1,0.303,51,0.16,0
2010-07-09,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.6,51,0.217,1,0.116,1,0.304,51,0.16,0
2010-07-09,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.5,3,0.217,1,0.116,1,0.304,51,0.16,0
2010-07-10,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.3,51,0.217,1,0.116,1,0.304,2,0.16,0
2010-07-10,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,51,0.217,1,0.116,1,0.304,51,0.16,0
2010-07-10,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.8,3,0.217,1,0.116,1,0.304,51,0.16,0
2010-07-10,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.8,51,0.217,1,0.116,1,0.305,51,0.16,0
2010-07-10,5:00,88.8,63.3,7,341,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,1,10,0,16,1,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.250,1,0.305,51,0.16,0
2010-07-10,6:00,81.9,68.4,186,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,26,24,0,27,26,24,65,10,115,16,49,10,-9900,99,-9900,99,-9900,99,5.0,3,0.217,1,0.250,1,0.305,51,0.16,0
2010-07-10,7:00,70.3,76.1,446,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,52,24,0,27,52,24,231,10,385,16,101,10,-9900,99,-9900,99,-9900,99,4.9,51,0.217,1,0.250,1,0.305,51,0.16,0
2010-07-10,8:00,58.2,83.6,696,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,165,24,23,27,153,24,438,10,551,16,148,10,-9900,99,-9900,99,-9900,99,4.8,51,0.217,1,0.250,1,0.305,51,0.16,0
2010-07-10,9:00,45.9,91.8,919,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,189,24,0,27,189,24,635,10,648,16,184,10,-9900,99,-9900,99,-9900,99,4.7,3,0.217,1,0.250,1,0.306,51,0.16,0
2010-07-10,10:00,33.6,102.4,1098,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,226,24,41,27,192,24,796,10,706,16,210,10,-9900,99,-9900,99,-9900,99,4.7,51,0.217,1,0.250,1,0.306,51,0.16,0
2010-07-10,11:00,22.2,119.7,1222,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,744,24,392,27,382,24,909,10,739,16,226,10,-9900,99,-9900,99,-9900,99,4.7,51,0.217,1,0.250,1,0.306,51,0.16,0
2010-07-10,12:00,13.9,157.8,1282,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,667,24,52,27,616,24,963,10,753,16,233,10,-9900,99,-9900,99,-9900,99,4.7,3,0.217,1,0.250,1,0.306,51,0.16,0
2010-07-10,13:00,15.2,213.7,1275,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,886,24,618,27,290,24,956,10,751,16,232,10,-9900,99,-9900,99,-9900,99,4.7,51,0.217,1,0.250,1,0.307,51,0.16,0
2010-07-10,14:00,24.6,245.3,1199,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,888,24,734,27,223,24,888,10,734,16,223,10,-9900,99,-9900,99,-9900,99,4.6,51,0.217,1,0.250,1,0.307,51,0.16,0
2010-07-10,15:00,36.4,260.3,1062,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,764,24,696,27,205,24,764,10,696,16,205,10,-9900,99,-9900,99,-9900,99,4.6,3,0.217,1,0.250,1,0.307,51,0.16,0
2010-07-10,16:00,48.7,270.1,871,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,593,24,630,27,177,24,593,10,630,16,177,10,-9900,99,-9900,99,-9900,99,4.7,51,0.217,1,0.250,1,0.307,51,0.16,0
2010-07-10,17:00,60.9,278.1,641,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,390,24,521,27,138,24,390,10,521,16,138,10,-9900,99,-9900,99,-9900,99,4.8,51,0.217,1,0.250,1,0.307,51,0.16,0
2010-07-10,18:00,73.0,285.6,386,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,187,24,333,27,90,24,187,10,333,16,90,10,-9900,99,-9900,99,-9900,99,4.9,3,0.217,1,0.250,1,0.308,51,0.16,0
2010-07-10,19:00,84.5,293.4,127,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,39,24,53,27,33,24,39,10,53,16,33,10,-9900,99,-9900,99,-9900,99,4.8,51,0.217,1,0.250,1,0.308,51,0.16,0
2010-07-10,20:00,89.9,297.6,0,33,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,4.7,51,0.217,1,0.250,1,0.308,51,0.16,0
2010-07-10,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.6,3,0.217,1,0.250,1,0.308,51,0.16,0
2010-07-10,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.5,51,0.217,1,0.250,1,0.308,51,0.16,0
2010-07-10,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.5,51,0.217,1,0.250,1,0.309,51,0.16,0
2010-07-10,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.4,3,0.217,1,0.250,1,0.309,51,0.16,0
2010-07-11,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.3,51,0.218,1,0.250,1,0.309,2,0.16,0
2010-07-11,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,51,0.218,1,0.250,1,0.309,51,0.16,0
2010-07-11,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,3,0.218,1,0.250,1,0.309,51,0.16,0
2010-07-11,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,51,0.218,1,0.250,1,0.309,51,0.16,0
2010-07-11,5:00,88.8,63.5,7,319,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,25,0,28,1,25,1,10,0,16,1,10,-9900,99,-9900,99,-9900,99,4.3,51,0.218,1,0.380,1,0.309,51,0.16,0
2010-07-11,6:00,82.0,68.5,183,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,58,25,33,28,53,25,58,10,46,16,52,10,-9900,99,-9900,99,-9900,99,4.3,3,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,7:00,70.4,76.2,444,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,198,24,217,27,125,24,210,10,263,16,122,10,-9900,99,-9900,99,-9900,99,4.4,51,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,8:00,58.2,83.7,694,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,413,24,431,27,187,24,413,10,431,16,187,10,-9900,99,-9900,99,-9900,99,4.5,51,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,9:00,45.9,92.0,917,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,612,24,537,27,239,24,612,10,537,16,239,10,-9900,99,-9900,99,-9900,99,4.7,3,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,10:00,33.7,102.5,1097,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,536,24,286,27,299,24,776,10,604,16,275,10,-9900,99,-9900,99,-9900,99,4.6,51,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,11:00,22.3,119.9,1221,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,825,24,456,27,404,24,891,10,643,16,297,10,-9900,99,-9900,99,-9900,99,4.5,51,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,12:00,14.0,157.8,1282,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,947,24,660,27,307,24,947,10,660,16,307,10,-9900,99,-9900,99,-9900,99,4.4,3,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,13:00,15.3,213.3,1274,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,940,24,657,27,306,24,940,10,657,16,306,10,-9900,99,-9900,99,-9900,99,4.5,51,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,14:00,24.7,245.0,1199,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,870,24,636,27,293,24,870,10,636,16,293,10,-9900,99,-9900,99,-9900,99,4.6,51,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,15:00,36.4,260.1,1061,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,651,24,188,27,501,24,743,10,591,16,268,10,-9900,99,-9900,99,-9900,99,4.7,3,0.218,1,0.380,1,0.308,51,0.16,0
2010-07-11,16:00,48.7,269.9,871,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,564,24,455,27,264,24,569,10,517,16,228,10,-9900,99,-9900,99,-9900,99,4.8,51,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,17:00,61.0,277.9,640,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,231,24,110,27,177,24,366,10,398,16,173,10,-9900,99,-9900,99,-9900,99,4.9,51,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,18:00,73.0,285.5,385,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,157,24,119,27,122,24,169,10,214,16,106,10,-9900,99,-9900,99,-9900,99,5.0,3,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,19:00,84.5,293.2,126,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,36,24,15,27,34,24,36,10,15,16,34,10,-9900,99,-9900,99,-9900,99,5.0,51,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,20:00,89.9,297.4,0,33,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,4.9,51,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,3,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,51,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,51,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-11,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.0,3,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-12,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.1,51,0.218,1,0.380,1,0.307,51,0.16,0
2010-07-12,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.2,51,0.218,1,0.380,1,0.306,51,0.16,0
2010-07-12,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.3,3,0.218,1,0.380,1,0.306,51,0.16,0
2010-07-12,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.7,51,0.218,1,0.380,1,0.306,51,0.16,0
2010-07-12,5:00,88.9,63.5,6,319,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,25,0,28,1,25,1,10,1,16,1,10,-9900,99,-9900,99,-9900,99,6.0,51,0.218,1,0.201,1,0.306,51,0.16,0
